 *                                      
 * hydrostatic:  btemp=  6.000E+09 bden=  6.000E+09
 *          time                pos           vel           temp          den           pres          ener          entr          cs
   1186  7.981494762192E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488828E+27  3.365665E+18  6.415393E+07  1.104840E+09
   1187  7.987399977755E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488818E+27  3.365681E+18  6.415235E+07  1.104839E+09
   1188  8.003328812900E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488790E+27  3.365725E+18  6.414808E+07  1.104836E+09
   1189  8.014342329427E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488770E+27  3.365756E+18  6.414514E+07  1.104834E+09
   1190  8.019990138961E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488760E+27  3.365771E+18  6.414363E+07  1.104833E+09
   1191  8.034989758582E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488734E+27  3.365813E+18  6.413962E+07  1.104830E+09
   1192  8.045327712852E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488716E+27  3.365842E+18  6.413686E+07  1.104828E+09
   1193  8.050701103935E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488706E+27  3.365856E+18  6.413543E+07  1.104827E+09
   1194  8.064850153937E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488681E+27  3.365896E+18  6.413166E+07  1.104824E+09
   1195  8.074611202856E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488664E+27  3.365922E+18  6.412906E+07  1.104822E+09
   1196  8.079757242205E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488655E+27  3.365937E+18  6.412769E+07  1.104821E+09
   1197  8.093276858524E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488632E+27  3.365974E+18  6.412410E+07  1.104819E+09
   1198  8.102633839792E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488615E+27  3.366000E+18  6.412161E+07  1.104817E+09
   1199  8.109778269062E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488603E+27  3.366019E+18  6.411971E+07  1.104816E+09
   1200  8.127698683385E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488571E+27  3.366069E+18  6.411496E+07  1.104812E+09
   1201  8.140413027623E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488549E+27  3.366104E+18  6.411159E+07  1.104810E+09
   1202  8.146680503721E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488538E+27  3.366121E+18  6.410993E+07  1.104809E+09
   1203  8.163178185465E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488509E+27  3.366166E+18  6.410556E+07  1.104806E+09
   1204  8.174657066284E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488489E+27  3.366198E+18  6.410253E+07  1.104804E+09
   1205  8.180508232686E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488479E+27  3.366214E+18  6.410098E+07  1.104803E+09
   1206  8.196270375233E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488452E+27  3.366257E+18  6.409682E+07  1.104800E+09
   1207  8.207180783588E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488433E+27  3.366287E+18  6.409394E+07  1.104798E+09
   1208  8.212794851010E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488423E+27  3.366302E+18  6.409246E+07  1.104797E+09
   1209  8.227716985414E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488397E+27  3.366343E+18  6.408853E+07  1.104794E+09
   1210  8.238019787301E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488379E+27  3.366371E+18  6.408582E+07  1.104792E+09
   1211  8.243386770197E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488370E+27  3.366385E+18  6.408440E+07  1.104791E+09
   1212  8.257544841993E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488345E+27  3.366424E+18  6.408068E+07  1.104788E+09
   1213  8.267328437566E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488328E+27  3.366451E+18  6.407811E+07  1.104786E+09
   1214  8.272489983178E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488319E+27  3.366465E+18  6.407676E+07  1.104786E+09
   1215  8.286074634280E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488296E+27  3.366502E+18  6.407319E+07  1.104783E+09
   1216  8.295487593862E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488279E+27  3.366527E+18  6.407073E+07  1.104781E+09
   1217  8.300506039317E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488271E+27  3.366541E+18  6.406941E+07  1.104780E+09
   1218  8.313717721209E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488248E+27  3.366577E+18  6.406595E+07  1.104778E+09
   1219  8.320156361034E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488237E+27  3.366594E+18  6.406427E+07  1.104777E+09
   1220  8.336922921386E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488208E+27  3.366640E+18  6.405988E+07  1.104774E+09
   1221  8.348646106749E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488188E+27  3.366671E+18  6.405682E+07  1.104771E+09
   1222  8.354611172418E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488177E+27  3.366687E+18  6.405526E+07  1.104770E+09
   1223  8.370651782983E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488150E+27  3.366731E+18  6.405108E+07  1.104767E+09
   1224  8.381795895340E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488131E+27  3.366761E+18  6.404817E+07  1.104765E+09
   1225  8.387515828319E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488121E+27  3.366776E+18  6.404668E+07  1.104764E+09
   1226  8.402834530512E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488094E+27  3.366818E+18  6.404270E+07  1.104762E+09
   1227  8.413439277880E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488076E+27  3.366846E+18  6.403994E+07  1.104760E+09
   1228  8.418936362323E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488067E+27  3.366861E+18  6.403851E+07  1.104759E+09
   1229  8.433515655928E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488042E+27  3.366900E+18  6.403473E+07  1.104756E+09
   1230  8.443599626692E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488024E+27  3.366928E+18  6.403211E+07  1.104754E+09
   1231  8.448886663888E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.488015E+27  3.366942E+18  6.403074E+07  1.104753E+09
   1232  8.462841911159E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487991E+27  3.366979E+18  6.402712E+07  1.104751E+09
   1233  8.472508689305E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487975E+27  3.367005E+18  6.402462E+07  1.104749E+09
   1234  8.477631431640E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487966E+27  3.367019E+18  6.402329E+07  1.104748E+09
   1235  8.491136403088E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487943E+27  3.367055E+18  6.401980E+07  1.104745E+09
   1236  8.500514138029E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487927E+27  3.367080E+18  6.401737E+07  1.104744E+09
   1237  8.505525372638E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487918E+27  3.367094E+18  6.401608E+07  1.104743E+09
   1238  8.518740907940E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487896E+27  3.367129E+18  6.401267E+07  1.104740E+09
   1239  8.525191410148E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487885E+27  3.367146E+18  6.401100E+07  1.104739E+09
   1240  8.541979979219E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487856E+27  3.367191E+18  6.400667E+07  1.104736E+09
   1241  8.553750545999E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487836E+27  3.367223E+18  6.400364E+07  1.104734E+09
   1242  8.559747286065E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487826E+27  3.367239E+18  6.400210E+07  1.104733E+09
   1243  8.575834279660E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487799E+27  3.367282E+18  6.399796E+07  1.104730E+09
   1244  8.587039626494E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487780E+27  3.367311E+18  6.399508E+07  1.104728E+09
   1245  8.592795367723E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487770E+27  3.367327E+18  6.399360E+07  1.104727E+09
   1246  8.608285180460E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487744E+27  3.367368E+18  6.398963E+07  1.104724E+09
   1247  8.619038043014E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487725E+27  3.367397E+18  6.398687E+07  1.104722E+09
   1248  8.624605253571E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487716E+27  3.367411E+18  6.398545E+07  1.104721E+09
   1249  8.639443787474E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487691E+27  3.367451E+18  6.398165E+07  1.104718E+09
   1250  8.649727813867E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487673E+27  3.367478E+18  6.397901E+07  1.104717E+09
   1251  8.655103536090E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487664E+27  3.367492E+18  6.397764E+07  1.104716E+09
   1252  8.669346327144E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487640E+27  3.367530E+18  6.397400E+07  1.104713E+09
   1253  8.679221875509E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487624E+27  3.367556E+18  6.397148E+07  1.104711E+09
   1254  8.684434275191E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487615E+27  3.367570E+18  6.397015E+07  1.104710E+09
   1255  8.698209338306E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487591E+27  3.367606E+18  6.396663E+07  1.104708E+09
   1256  8.707776925912E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487575E+27  3.367632E+18  6.396419E+07  1.104706E+09
   1257  8.712868581061E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487567E+27  3.367645E+18  6.396290E+07  1.104705E+09
   1258  8.726317805726E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487544E+27  3.367681E+18  6.395947E+07  1.104703E+09
   1259  8.732858842042E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487533E+27  3.367698E+18  6.395781E+07  1.104702E+09
   1260  8.749796882965E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487505E+27  3.367743E+18  6.395350E+07  1.104699E+09
   1261  8.761724314859E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487485E+27  3.367774E+18  6.395047E+07  1.104696E+09
   1262  8.767776143451E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487474E+27  3.367790E+18  6.394894E+07  1.104695E+09
   1263  8.783946316002E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487447E+27  3.367832E+18  6.394484E+07  1.104692E+09
   1264  8.795242862414E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487428E+27  3.367862E+18  6.394197E+07  1.104690E+09
   1265  8.801047639621E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487419E+27  3.367877E+18  6.394050E+07  1.104689E+09
   1266  8.816766698904E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487392E+27  3.367919E+18  6.393653E+07  1.104687E+09
   1267  8.827715418286E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487374E+27  3.367947E+18  6.393376E+07  1.104685E+09
   1268  8.833373982620E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487364E+27  3.367962E+18  6.393233E+07  1.104684E+09
   1269  8.848559837176E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487339E+27  3.368002E+18  6.392849E+07  1.104681E+09
   1270  8.859113812447E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487321E+27  3.368029E+18  6.392583E+07  1.104679E+09
   1271  8.864608819779E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487312E+27  3.368044E+18  6.392444E+07  1.104678E+09
   1272  8.879251905999E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487288E+27  3.368082E+18  6.392075E+07  1.104675E+09
   1273  8.889421005526E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487271E+27  3.368109E+18  6.391819E+07  1.104674E+09
   1274  8.894759308714E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487262E+27  3.368123E+18  6.391685E+07  1.104673E+09
   1275  8.908924111703E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487238E+27  3.368160E+18  6.391329E+07  1.104670E+09
   1276  8.918767251153E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487222E+27  3.368185E+18  6.391081E+07  1.104668E+09
   1277  8.923975183109E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487213E+27  3.368199E+18  6.390951E+07  1.104667E+09
   1278  8.937767548056E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487190E+27  3.368235E+18  6.390604E+07  1.104665E+09
   1279  8.947365098689E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487174E+27  3.368260E+18  6.390364E+07  1.104663E+09
   1280  8.952476395481E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487166E+27  3.368273E+18  6.390235E+07  1.104662E+09
   1281  8.966005835750E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487143E+27  3.368308E+18  6.389896E+07  1.104660E+09
   1282  8.975434470670E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487128E+27  3.368333E+18  6.389660E+07  1.104658E+09
   1283  8.980480259934E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487119E+27  3.368346E+18  6.389534E+07  1.104657E+09
   1284  8.993837689829E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487097E+27  3.368380E+18  6.389200E+07  1.104655E+09
   1285  9.000361114605E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487086E+27  3.368397E+18  6.389037E+07  1.104654E+09
   1286  9.017276756324E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487058E+27  3.368441E+18  6.388614E+07  1.104651E+09
   1287  9.029223027815E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487039E+27  3.368472E+18  6.388316E+07  1.104649E+09
   1288  9.035290817392E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487029E+27  3.368488E+18  6.388165E+07  1.104648E+09
   1289  9.051486511090E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.487002E+27  3.368529E+18  6.387761E+07  1.104645E+09
   1290  9.062836215794E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486983E+27  3.368559E+18  6.387479E+07  1.104643E+09
   1291  9.068677021334E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486973E+27  3.368574E+18  6.387334E+07  1.104642E+09
   1292  9.084530509274E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486947E+27  3.368615E+18  6.386939E+07  1.104639E+09
   1293  9.095613207087E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486929E+27  3.368643E+18  6.386664E+07  1.104637E+09
   1294  9.101340975854E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486920E+27  3.368658E+18  6.386522E+07  1.104636E+09
   1295  9.116828143996E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486894E+27  3.368698E+18  6.386137E+07  1.104633E+09
   1296  9.127633530930E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486876E+27  3.368726E+18  6.385870E+07  1.104631E+09
   1297  9.133245114851E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486867E+27  3.368740E+18  6.385731E+07  1.104630E+09
   1298  9.148320485240E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486842E+27  3.368779E+18  6.385357E+07  1.104628E+09
   1299  9.158823680033E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486825E+27  3.368806E+18  6.385097E+07  1.104626E+09
   1300  9.164310050789E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486816E+27  3.368820E+18  6.384962E+07  1.104625E+09
   1301  9.178972018357E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486792E+27  3.368857E+18  6.384599E+07  1.104622E+09
   1302  9.189181609477E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486775E+27  3.368883E+18  6.384347E+07  1.104621E+09
   1303  9.194547927026E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486767E+27  3.368897E+18  6.384215E+07  1.104620E+09
   1304  9.208838340565E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486743E+27  3.368934E+18  6.383862E+07  1.104617E+09
   1305  9.218792057580E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486727E+27  3.368959E+18  6.383617E+07  1.104616E+09
   1306  9.224055180466E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486718E+27  3.368973E+18  6.383487E+07  1.104615E+09
   1307  9.238042926738E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486695E+27  3.369008E+18  6.383143E+07  1.104612E+09
   1308  9.247793724643E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486680E+27  3.369033E+18  6.382903E+07  1.104610E+09
   1309  9.252976084418E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486671E+27  3.369046E+18  6.382776E+07  1.104610E+09
   1310  9.266736743884E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486649E+27  3.369082E+18  6.382438E+07  1.104607E+09
   1311  9.276338678369E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486633E+27  3.369106E+18  6.382202E+07  1.104605E+09
   1312  9.281462526950E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486625E+27  3.369119E+18  6.382076E+07  1.104605E+09
   1313  9.295064002140E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486602E+27  3.369154E+18  6.381742E+07  1.104602E+09
   1314  9.304563589078E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486587E+27  3.369178E+18  6.381510E+07  1.104601E+09
   1315  9.309647723488E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486579E+27  3.369191E+18  6.381385E+07  1.104600E+09
   1316  9.323144093322E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486557E+27  3.369225E+18  6.381055E+07  1.104597E+09
   1317  9.332577379849E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486541E+27  3.369249E+18  6.380824E+07  1.104596E+09
   1318  9.337636190053E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486533E+27  3.369262E+18  6.380700E+07  1.104595E+09
   1319  9.351067387683E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486511E+27  3.369296E+18  6.380372E+07  1.104592E+09
   1320  9.357634981451E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486501E+27  3.369312E+18  6.380211E+07  1.104591E+09
   1321  9.374632221896E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486473E+27  3.369355E+18  6.379796E+07  1.104588E+09
   1322  9.386700796436E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486454E+27  3.369386E+18  6.379502E+07  1.104586E+09
   1323  9.392819768021E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486444E+27  3.369401E+18  6.379353E+07  1.104585E+09
   1324  9.409097682143E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486417E+27  3.369443E+18  6.378957E+07  1.104582E+09
   1325  9.420557781390E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486399E+27  3.369471E+18  6.378678E+07  1.104580E+09
   1326  9.426464287631E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486389E+27  3.369486E+18  6.378534E+07  1.104579E+09
   1327  9.442416178548E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486364E+27  3.369527E+18  6.378147E+07  1.104577E+09
   1328  9.453617103434E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486346E+27  3.369555E+18  6.377875E+07  1.104575E+09
   1329  9.459412492040E-06  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.486336E+27  3.369569E+18  6.377734E+07  1.104574E+09
