 *                                      
 * hydrostatic:  btemp=  6.000E+09 bden=  6.000E+09
 *          time                ca40          ti44          cr48          fe52          ni56 
   9269  7.049586686852E-05  7.187902E-02  1.918317E-03  7.763835E-03  5.428703E-02  4.521665E-01
   9270  7.050105148316E-05  7.187819E-02  1.918316E-03  7.763917E-03  5.428820E-02  4.521812E-01
   9271  7.050506113131E-05  7.187756E-02  1.918315E-03  7.763980E-03  5.428910E-02  4.521925E-01
   9272  7.050832532366E-05  7.187704E-02  1.918315E-03  7.764032E-03  5.428984E-02  4.522018E-01
   9273  7.052004397664E-05  7.187518E-02  1.918312E-03  7.764217E-03  5.429248E-02  4.522349E-01
   9274  7.052751958064E-05  7.187399E-02  1.918311E-03  7.764335E-03  5.429416E-02  4.522561E-01
   9275  7.053270580868E-05  7.187316E-02  1.918310E-03  7.764416E-03  5.429533E-02  4.522707E-01
   9276  7.053671637122E-05  7.187253E-02  1.918309E-03  7.764480E-03  5.429623E-02  4.522821E-01
   9277  7.053998151632E-05  7.187201E-02  1.918309E-03  7.764531E-03  5.429696E-02  4.522913E-01
   9278  7.055170344359E-05  7.187014E-02  1.918306E-03  7.764716E-03  5.429960E-02  4.523244E-01
   9279  7.055918128013E-05  7.186896E-02  1.918305E-03  7.764833E-03  5.430128E-02  4.523456E-01
   9280  7.056436912228E-05  7.186813E-02  1.918304E-03  7.764915E-03  5.430245E-02  4.523602E-01
   9281  7.056838060395E-05  7.186749E-02  1.918303E-03  7.764978E-03  5.430335E-02  4.523716E-01
   9282  7.057164670382E-05  7.186697E-02  1.918303E-03  7.765030E-03  5.430408E-02  4.523808E-01
   9283  7.058337191793E-05  7.186511E-02  1.918300E-03  7.765214E-03  5.430672E-02  4.524140E-01
   9284  7.059085199377E-05  7.186392E-02  1.918299E-03  7.765332E-03  5.430840E-02  4.524351E-01
   9285  7.059604145270E-05  7.186310E-02  1.918298E-03  7.765413E-03  5.430957E-02  4.524498E-01
   9286  7.060005385682E-05  7.186246E-02  1.918297E-03  7.765477E-03  5.431047E-02  4.524611E-01
   9287  7.060332091693E-05  7.186194E-02  1.918296E-03  7.765528E-03  5.431120E-02  4.524703E-01
   9288  7.061504943138E-05  7.186008E-02  1.918294E-03  7.765712E-03  5.431384E-02  4.525035E-01
   9289  7.062253175515E-05  7.185889E-02  1.918293E-03  7.765830E-03  5.431552E-02  4.525246E-01
   9290  7.062772283617E-05  7.185806E-02  1.918292E-03  7.765911E-03  5.431669E-02  4.525392E-01
   9291  7.063173615815E-05  7.185742E-02  1.918291E-03  7.765974E-03  5.431759E-02  4.525506E-01
   9292  7.063500417395E-05  7.185690E-02  1.918290E-03  7.766026E-03  5.431832E-02  4.525598E-01
   9293  7.064673598430E-05  7.185504E-02  1.918288E-03  7.766210E-03  5.432096E-02  4.525929E-01
   9294  7.065422055374E-05  7.185385E-02  1.918286E-03  7.766328E-03  5.432264E-02  4.526141E-01
   9295  7.065941325775E-05  7.185302E-02  1.918285E-03  7.766409E-03  5.432380E-02  4.526287E-01
   9296  7.066342750197E-05  7.185239E-02  1.918284E-03  7.766472E-03  5.432470E-02  4.526401E-01
   9297  7.066669647610E-05  7.185187E-02  1.918284E-03  7.766523E-03  5.432544E-02  4.526493E-01
   9298  7.067843158391E-05  7.185000E-02  1.918281E-03  7.766707E-03  5.432807E-02  4.526824E-01
   9299  7.068591840172E-05  7.184881E-02  1.918280E-03  7.766825E-03  5.432975E-02  4.527035E-01
   9300  7.069111273078E-05  7.184798E-02  1.918279E-03  7.766906E-03  5.433091E-02  4.527182E-01
   9301  7.069512790224E-05  7.184735E-02  1.918278E-03  7.766969E-03  5.433181E-02  4.527295E-01
   9302  7.069839784084E-05  7.184683E-02  1.918277E-03  7.767021E-03  5.433255E-02  4.527387E-01
   9303  7.071013627113E-05  7.184496E-02  1.918275E-03  7.767204E-03  5.433518E-02  4.527719E-01
   9304  7.071762535080E-05  7.184377E-02  1.918273E-03  7.767322E-03  5.433686E-02  4.527930E-01
   9305  7.072282131051E-05  7.184294E-02  1.918272E-03  7.767403E-03  5.433802E-02  4.528076E-01
   9306  7.072683740897E-05  7.184230E-02  1.918272E-03  7.767466E-03  5.433892E-02  4.528190E-01
   9307  7.073010831207E-05  7.184178E-02  1.918271E-03  7.767517E-03  5.433966E-02  4.528282E-01
   9308  7.074185005504E-05  7.183992E-02  1.918269E-03  7.767701E-03  5.434229E-02  4.528613E-01
   9309  7.074934139190E-05  7.183873E-02  1.918267E-03  7.767818E-03  5.434397E-02  4.528824E-01
   9310  7.075453898602E-05  7.183790E-02  1.918266E-03  7.767900E-03  5.434513E-02  4.528971E-01
   9311  7.075855601635E-05  7.183726E-02  1.918265E-03  7.767963E-03  5.434603E-02  4.529084E-01
   9312  7.076182788748E-05  7.183674E-02  1.918264E-03  7.768014E-03  5.434676E-02  4.529176E-01
   9313  7.077357296452E-05  7.183487E-02  1.918262E-03  7.768197E-03  5.434940E-02  4.529507E-01
   9314  7.078106657038E-05  7.183368E-02  1.918260E-03  7.768315E-03  5.435107E-02  4.529718E-01
   9315  7.078626579909E-05  7.183286E-02  1.918259E-03  7.768396E-03  5.435224E-02  4.529865E-01
   9316  7.079028375420E-05  7.183222E-02  1.918258E-03  7.768459E-03  5.435314E-02  4.529978E-01
   9317  7.079355658779E-05  7.183170E-02  1.918258E-03  7.768510E-03  5.435387E-02  4.530070E-01
   9318  7.080530498007E-05  7.182983E-02  1.918255E-03  7.768693E-03  5.435650E-02  4.530401E-01
   9319  7.081280084677E-05  7.182864E-02  1.918254E-03  7.768811E-03  5.435818E-02  4.530613E-01
   9320  7.081800170856E-05  7.182781E-02  1.918253E-03  7.768892E-03  5.435934E-02  4.530759E-01
   9321  7.082202059559E-05  7.182717E-02  1.918252E-03  7.768955E-03  5.436024E-02  4.530872E-01
   9322  7.082529439805E-05  7.182665E-02  1.918251E-03  7.769006E-03  5.436097E-02  4.530964E-01
   9323  7.083704612508E-05  7.182478E-02  1.918249E-03  7.769189E-03  5.436360E-02  4.531295E-01
   9324  7.084454426382E-05  7.182359E-02  1.918247E-03  7.769306E-03  5.436528E-02  4.531507E-01
   9325  7.084974676770E-05  7.182276E-02  1.918246E-03  7.769387E-03  5.436644E-02  4.531653E-01
   9326  7.085376659106E-05  7.182212E-02  1.918245E-03  7.769450E-03  5.436734E-02  4.531766E-01
   9327  7.085704136700E-05  7.182160E-02  1.918244E-03  7.769501E-03  5.436807E-02  4.531858E-01
   9328  7.086879644011E-05  7.181973E-02  1.918242E-03  7.769684E-03  5.437070E-02  4.532189E-01
   9329  7.087629685527E-05  7.181854E-02  1.918240E-03  7.769801E-03  5.437238E-02  4.532400E-01
   9330  7.088150100204E-05  7.181771E-02  1.918239E-03  7.769882E-03  5.437354E-02  4.532547E-01
   9331  7.088552175762E-05  7.181707E-02  1.918238E-03  7.769945E-03  5.437444E-02  4.532660E-01
   9332  7.088879750420E-05  7.181655E-02  1.918237E-03  7.769996E-03  5.437517E-02  4.532752E-01
   9333  7.090055591552E-05  7.181468E-02  1.918235E-03  7.770179E-03  5.437780E-02  4.533083E-01
   9334  7.090805860596E-05  7.181349E-02  1.918233E-03  7.770296E-03  5.437947E-02  4.533294E-01
   9335  7.091326439760E-05  7.181266E-02  1.918232E-03  7.770377E-03  5.438064E-02  4.533440E-01
   9336  7.091728609168E-05  7.181202E-02  1.918231E-03  7.770440E-03  5.438153E-02  4.533554E-01
   9337  7.092056281273E-05  7.181150E-02  1.918230E-03  7.770491E-03  5.438227E-02  4.533646E-01
   9338  7.093232458298E-05  7.180963E-02  1.918228E-03  7.770674E-03  5.438489E-02  4.533976E-01
   9339  7.093982956020E-05  7.180843E-02  1.918226E-03  7.770790E-03  5.438657E-02  4.534187E-01
   9340  7.094503700105E-05  7.180760E-02  1.918225E-03  7.770871E-03  5.438773E-02  4.534334E-01
   9341  7.094905963188E-05  7.180696E-02  1.918224E-03  7.770934E-03  5.438863E-02  4.534447E-01
   9342  7.095233732893E-05  7.180644E-02  1.918223E-03  7.770985E-03  5.438936E-02  4.534539E-01
   9343  7.096410246279E-05  7.180457E-02  1.918221E-03  7.771168E-03  5.439198E-02  4.534870E-01
   9344  7.097160973028E-05  7.180338E-02  1.918219E-03  7.771285E-03  5.439366E-02  4.535081E-01
   9345  7.097681882501E-05  7.180255E-02  1.918218E-03  7.771365E-03  5.439482E-02  4.535227E-01
   9346  7.098084239898E-05  7.180191E-02  1.918217E-03  7.771428E-03  5.439572E-02  4.535340E-01
   9347  7.098412107501E-05  7.180139E-02  1.918216E-03  7.771479E-03  5.439645E-02  4.535432E-01
   9348  7.099588958094E-05  7.179952E-02  1.918214E-03  7.771662E-03  5.439907E-02  4.535763E-01
   9349  7.100339914227E-05  7.179832E-02  1.918212E-03  7.771778E-03  5.440075E-02  4.535974E-01
   9350  7.100860989359E-05  7.179749E-02  1.918211E-03  7.771859E-03  5.440191E-02  4.536120E-01
   9351  7.101263440696E-05  7.179685E-02  1.918210E-03  7.771922E-03  5.440281E-02  4.536234E-01
   9352  7.101591406143E-05  7.179633E-02  1.918209E-03  7.771973E-03  5.440354E-02  4.536326E-01
   9353  7.102768593124E-05  7.179446E-02  1.918206E-03  7.772155E-03  5.440616E-02  4.536656E-01
   9354  7.103519778556E-05  7.179326E-02  1.918205E-03  7.772272E-03  5.440784E-02  4.536867E-01
   9355  7.104041019145E-05  7.179243E-02  1.918204E-03  7.772352E-03  5.440900E-02  4.537014E-01
   9356  7.104443565063E-05  7.179179E-02  1.918203E-03  7.772415E-03  5.440989E-02  4.537127E-01
   9357  7.104771628741E-05  7.179127E-02  1.918202E-03  7.772466E-03  5.441062E-02  4.537219E-01
   9358  7.105949153431E-05  7.178940E-02  1.918199E-03  7.772648E-03  5.441325E-02  4.537549E-01
   9359  7.106700568688E-05  7.178820E-02  1.918197E-03  7.772765E-03  5.441492E-02  4.537760E-01
   9360  7.107221975533E-05  7.178737E-02  1.918196E-03  7.772845E-03  5.441608E-02  4.537906E-01
   9361  7.107624616380E-05  7.178673E-02  1.918195E-03  7.772908E-03  5.441698E-02  4.538019E-01
   9362  7.107952778602E-05  7.178621E-02  1.918195E-03  7.772959E-03  5.441771E-02  4.538112E-01
   9363  7.109130642151E-05  7.178434E-02  1.918192E-03  7.773141E-03  5.442033E-02  4.538442E-01
   9364  7.109882287983E-05  7.178314E-02  1.918190E-03  7.773257E-03  5.442200E-02  4.538653E-01
   9365  7.110403861212E-05  7.178231E-02  1.918189E-03  7.773338E-03  5.442316E-02  4.538799E-01
   9366  7.110806596738E-05  7.178167E-02  1.918188E-03  7.773400E-03  5.442406E-02  4.538912E-01
   9367  7.111134857621E-05  7.178115E-02  1.918187E-03  7.773451E-03  5.442479E-02  4.539004E-01
   9368  7.112313061217E-05  7.177927E-02  1.918184E-03  7.773633E-03  5.442741E-02  4.539335E-01
   9369  7.113064938363E-05  7.177808E-02  1.918183E-03  7.773750E-03  5.442908E-02  4.539546E-01
   9370  7.113586678308E-05  7.177725E-02  1.918181E-03  7.773830E-03  5.443024E-02  4.539692E-01
   9371  7.113989508942E-05  7.177660E-02  1.918180E-03  7.773893E-03  5.443114E-02  4.539805E-01
   9372  7.114317868483E-05  7.177608E-02  1.918180E-03  7.773943E-03  5.443187E-02  4.539897E-01
   9373  7.115496411170E-05  7.177421E-02  1.918177E-03  7.774125E-03  5.443449E-02  4.540227E-01
   9374  7.116248519389E-05  7.177301E-02  1.918175E-03  7.774242E-03  5.443616E-02  4.540438E-01
   9375  7.116770426036E-05  7.177218E-02  1.918174E-03  7.774322E-03  5.443732E-02  4.540584E-01
   9376  7.117173351580E-05  7.177154E-02  1.918173E-03  7.774384E-03  5.443822E-02  4.540697E-01
   9377  7.117501809863E-05  7.177101E-02  1.918172E-03  7.774435E-03  5.443895E-02  4.540789E-01
   9378  7.118680693674E-05  7.176914E-02  1.918169E-03  7.774617E-03  5.444156E-02  4.541120E-01
   9379  7.119433033932E-05  7.176794E-02  1.918168E-03  7.774733E-03  5.444324E-02  4.541330E-01
   9380  7.119955108238E-05  7.176711E-02  1.918166E-03  7.774814E-03  5.444440E-02  4.541477E-01
   9381  7.120358129208E-05  7.176647E-02  1.918165E-03  7.774876E-03  5.444529E-02  4.541590E-01
   9382  7.120686686791E-05  7.176595E-02  1.918165E-03  7.774926E-03  5.444602E-02  4.541682E-01
   9383  7.121865910872E-05  7.176407E-02  1.918162E-03  7.775108E-03  5.444864E-02  4.542012E-01
   9384  7.122618482750E-05  7.176287E-02  1.918160E-03  7.775224E-03  5.445031E-02  4.542223E-01
   9385  7.123140724371E-05  7.176204E-02  1.918159E-03  7.775305E-03  5.445147E-02  4.542369E-01
   9386  7.123543840851E-05  7.176140E-02  1.918158E-03  7.775367E-03  5.445236E-02  4.542482E-01
   9387  7.123872497662E-05  7.176088E-02  1.918157E-03  7.775418E-03  5.445309E-02  4.542574E-01
   9388  7.125052063874E-05  7.175900E-02  1.918154E-03  7.775599E-03  5.445571E-02  4.542904E-01
   9389  7.125804868544E-05  7.175780E-02  1.918152E-03  7.775715E-03  5.445738E-02  4.543115E-01
   9390  7.126327277974E-05  7.175697E-02  1.918151E-03  7.775796E-03  5.445854E-02  4.543261E-01
   9391  7.126730490119E-05  7.175633E-02  1.918150E-03  7.775858E-03  5.445943E-02  4.543374E-01
   9392  7.127059246140E-05  7.175580E-02  1.918149E-03  7.775908E-03  5.446016E-02  4.543466E-01
   9393  7.128239153613E-05  7.175393E-02  1.918146E-03  7.776090E-03  5.446278E-02  4.543796E-01
   9394  7.128992190613E-05  7.175273E-02  1.918144E-03  7.776206E-03  5.446445E-02  4.544007E-01
   9395  7.129514767964E-05  7.175190E-02  1.918143E-03  7.776286E-03  5.446561E-02  4.544153E-01
   9396  7.129918075868E-05  7.175125E-02  1.918142E-03  7.776348E-03  5.446650E-02  4.544266E-01
   9397  7.130246931441E-05  7.175073E-02  1.918141E-03  7.776399E-03  5.446723E-02  4.544358E-01
   9398  7.131427181553E-05  7.174885E-02  1.918138E-03  7.776580E-03  5.446984E-02  4.544688E-01
   9399  7.132180451864E-05  7.174765E-02  1.918136E-03  7.776696E-03  5.447151E-02  4.544899E-01
   9400  7.132703197669E-05  7.174682E-02  1.918135E-03  7.776776E-03  5.447267E-02  4.545045E-01
   9401  7.133106601744E-05  7.174618E-02  1.918134E-03  7.776838E-03  5.447357E-02  4.545158E-01
   9402  7.133435557557E-05  7.174565E-02  1.918133E-03  7.776889E-03  5.447429E-02  4.545250E-01
   9403  7.134616153291E-05  7.174378E-02  1.918130E-03  7.777070E-03  5.447691E-02  4.545580E-01
   9404  7.135369658388E-05  7.174258E-02  1.918128E-03  7.777186E-03  5.447858E-02  4.545790E-01
   9405  7.135892573433E-05  7.174174E-02  1.918127E-03  7.777266E-03  5.447974E-02  4.545936E-01
   9406  7.136296073772E-05  7.174110E-02  1.918126E-03  7.777328E-03  5.448063E-02  4.546049E-01
   9407  7.136625129437E-05  7.174058E-02  1.918125E-03  7.777378E-03  5.448136E-02  4.546141E-01
   9408  7.137806069064E-05  7.173870E-02  1.918122E-03  7.777560E-03  5.448397E-02  4.546471E-01
   9409  7.138559808301E-05  7.173750E-02  1.918120E-03  7.777675E-03  5.448564E-02  4.546682E-01
   9410  7.139082892196E-05  7.173666E-02  1.918119E-03  7.777755E-03  5.448680E-02  4.546828E-01
   9411  7.139486489135E-05  7.173602E-02  1.918118E-03  7.777817E-03  5.448769E-02  4.546941E-01
   9412  7.139815645075E-05  7.173550E-02  1.918117E-03  7.777868E-03  5.448842E-02  4.547033E-01
   9413  7.140996928863E-05  7.173362E-02  1.918114E-03  7.778049E-03  5.449103E-02  4.547363E-01
   9414  7.141750902275E-05  7.173242E-02  1.918112E-03  7.778164E-03  5.449270E-02  4.547573E-01
   9415  7.142274155296E-05  7.173158E-02  1.918111E-03  7.778244E-03  5.449385E-02  4.547719E-01
   9416  7.142677848741E-05  7.173094E-02  1.918110E-03  7.778306E-03  5.449475E-02  4.547832E-01
   9417  7.143007105161E-05  7.173042E-02  1.918109E-03  7.778357E-03  5.449548E-02  4.547924E-01
   9418  7.144188735025E-05  7.172854E-02  1.918106E-03  7.778538E-03  5.449809E-02  4.548254E-01
   9419  7.144942943884E-05  7.172734E-02  1.918104E-03  7.778653E-03  5.449975E-02  4.548465E-01
   9420  7.145466366884E-05  7.172650E-02  1.918103E-03  7.778733E-03  5.450091E-02  4.548611E-01
   9421  7.145870157170E-05  7.172586E-02  1.918102E-03  7.778795E-03  5.450180E-02  4.548723E-01
   9422  7.146199514144E-05  7.172533E-02  1.918101E-03  7.778845E-03  5.450253E-02  4.548815E-01
   9423  7.147381490208E-05  7.172345E-02  1.918098E-03  7.779026E-03  5.450514E-02  4.549145E-01
   9424  7.148135934465E-05  7.172225E-02  1.918096E-03  7.779141E-03  5.450681E-02  4.549356E-01
   9425  7.148659527276E-05  7.172142E-02  1.918094E-03  7.779221E-03  5.450797E-02  4.549502E-01
   9426  7.149063414740E-05  7.172077E-02  1.918093E-03  7.779283E-03  5.450886E-02  4.549614E-01
   9427  7.149392872544E-05  7.172025E-02  1.918092E-03  7.779333E-03  5.450959E-02  4.549706E-01
   9428  7.150575196210E-05  7.171837E-02  1.918089E-03  7.779514E-03  5.451220E-02  4.550036E-01
   9429  7.151329876914E-05  7.171717E-02  1.918087E-03  7.779629E-03  5.451386E-02  4.550247E-01
   9430  7.151853640284E-05  7.171633E-02  1.918086E-03  7.779709E-03  5.451502E-02  4.550393E-01
   9431  7.152257624965E-05  7.171569E-02  1.918085E-03  7.779771E-03  5.451591E-02  4.550505E-01
   9432  7.152587183832E-05  7.171516E-02  1.918084E-03  7.779821E-03  5.451664E-02  4.550597E-01
   9433  7.153769855374E-05  7.171328E-02  1.918081E-03  7.780002E-03  5.451925E-02  4.550927E-01
   9434  7.154524772557E-05  7.171208E-02  1.918079E-03  7.780117E-03  5.452091E-02  4.551138E-01
   9435  7.155048706523E-05  7.171124E-02  1.918078E-03  7.780197E-03  5.452207E-02  4.551284E-01
   9436  7.155452788426E-05  7.171060E-02  1.918076E-03  7.780259E-03  5.452296E-02  4.551396E-01
   9437  7.155782448309E-05  7.171008E-02  1.918076E-03  7.780309E-03  5.452369E-02  4.551488E-01
   9438  7.156965466397E-05  7.170819E-02  1.918072E-03  7.780489E-03  5.452629E-02  4.551818E-01
   9439  7.157720619571E-05  7.170699E-02  1.918070E-03  7.780604E-03  5.452796E-02  4.552028E-01
   9440  7.158244724117E-05  7.170615E-02  1.918069E-03  7.780684E-03  5.452911E-02  4.552174E-01
   9441  7.158648903460E-05  7.170551E-02  1.918068E-03  7.780746E-03  5.453001E-02  4.552287E-01
   9442  7.158978664698E-05  7.170499E-02  1.918067E-03  7.780796E-03  5.453073E-02  4.552379E-01
   9443  7.160162032166E-05  7.170310E-02  1.918064E-03  7.780976E-03  5.453334E-02  4.552709E-01
   9444  7.160917422868E-05  7.170190E-02  1.918062E-03  7.781091E-03  5.453500E-02  4.552919E-01
   9445  7.161441698517E-05  7.170106E-02  1.918060E-03  7.781171E-03  5.453616E-02  4.553065E-01
   9446  7.161845975383E-05  7.170042E-02  1.918059E-03  7.781233E-03  5.453705E-02  4.553178E-01
   9447  7.162175837923E-05  7.169989E-02  1.918058E-03  7.781283E-03  5.453778E-02  4.553269E-01
   9448  7.163359554205E-05  7.169801E-02  1.918055E-03  7.781463E-03  5.454038E-02  4.553599E-01
   9449  7.164115182239E-05  7.169680E-02  1.918053E-03  7.781578E-03  5.454205E-02  4.553809E-01
   9450  7.164639629197E-05  7.169597E-02  1.918052E-03  7.781658E-03  5.454320E-02  4.553955E-01
   9451  7.165044003984E-05  7.169533E-02  1.918051E-03  7.781719E-03  5.454409E-02  4.554068E-01
   9452  7.165373968401E-05  7.169480E-02  1.918050E-03  7.781769E-03  5.454482E-02  4.554160E-01
   9453  7.166558035005E-05  7.169291E-02  1.918047E-03  7.781949E-03  5.454742E-02  4.554489E-01
   9454  7.167313901299E-05  7.169171E-02  1.918044E-03  7.782064E-03  5.454909E-02  4.554700E-01
   9455  7.167838520190E-05  7.169087E-02  1.918043E-03  7.782144E-03  5.455024E-02  4.554846E-01
   9456  7.168242993636E-05  7.169023E-02  1.918042E-03  7.782205E-03  5.455113E-02  4.554958E-01
   9457  7.168573060317E-05  7.168970E-02  1.918041E-03  7.782256E-03  5.455186E-02  4.555050E-01
   9458  7.169757479084E-05  7.168782E-02  1.918038E-03  7.782435E-03  5.455446E-02  4.555380E-01
   9459  7.170513584565E-05  7.168661E-02  1.918036E-03  7.782550E-03  5.455613E-02  4.555590E-01
   9460  7.171038375918E-05  7.168578E-02  1.918034E-03  7.782630E-03  5.455728E-02  4.555736E-01
   9461  7.171442947613E-05  7.168513E-02  1.918033E-03  7.782691E-03  5.455817E-02  4.555848E-01
   9462  7.171773116583E-05  7.168461E-02  1.918032E-03  7.782741E-03  5.455890E-02  4.555940E-01
   9463  7.172957887327E-05  7.168272E-02  1.918029E-03  7.782921E-03  5.456150E-02  4.556270E-01
   9464  7.173714232098E-05  7.168151E-02  1.918027E-03  7.783036E-03  5.456316E-02  4.556480E-01
   9465  7.174239196075E-05  7.168068E-02  1.918025E-03  7.783115E-03  5.456432E-02  4.556626E-01
   9466  7.174643866133E-05  7.168003E-02  1.918024E-03  7.783177E-03  5.456521E-02  4.556738E-01
   9467  7.174974137032E-05  7.167951E-02  1.918023E-03  7.783227E-03  5.456593E-02  4.556830E-01
   9468  7.176159259544E-05  7.167762E-02  1.918020E-03  7.783406E-03  5.456854E-02  4.557160E-01
   9469  7.176915843588E-05  7.167641E-02  1.918018E-03  7.783521E-03  5.457020E-02  4.557370E-01
   9470  7.177440980378E-05  7.167558E-02  1.918016E-03  7.783600E-03  5.457135E-02  4.557516E-01
